rank,name,points,our_character_id,is_variant,site_face_id,image_url,image_path
796,NIDHÖGGR (SLEEPTID),,,False,1528,https://onepiecewt100-2026.com/assets/faces-84x84/1528.png,polls/wt100_2026/0796_NIDH_GGR_SLEEPTID.png
796,PIPER,,Piper,False,1505,https://onepiecewt100-2026.com/assets/faces-84x84/1505.png,polls/wt100_2026/0796_PIPER.png
796,BUCHI,,Buchi,False,0068,https://onepiecewt100-2026.com/assets/faces-84x84/0068.png,polls/wt100_2026/0796_BUCHI.png
796,BLACK (Anthropomorphized Black Kabuto),,,False,1409,https://onepiecewt100-2026.com/assets/faces-84x84/1409.png,polls/wt100_2026/0796_BLACK_Anthropomorphized_Black_Kabuto.png
800,CHARLOTTE DOLCE,,Charlotte_Dragée,True,0979,https://onepiecewt100-2026.com/assets/faces-84x84/0979.png,polls/wt100_2026/0800_CHARLOTTE_DOLCE.png
800,SHAM,,Sham,False,0067,https://onepiecewt100-2026.com/assets/faces-84x84/0067.png,polls/wt100_2026/0800_SHAM.png
800,HYOUZOU,,Hyouzou,False,0717,https://onepiecewt100-2026.com/assets/faces-84x84/0717.png,polls/wt100_2026/0800_HYOUZOU.png
800,HOCKER,,Hocker,False,0053,https://onepiecewt100-2026.com/assets/faces-84x84/0053.png,polls/wt100_2026/0800_HOCKER.png
800,PEACHBEARD,,Peachbeard,False,1078,https://onepiecewt100-2026.com/assets/faces-84x84/1078.png,polls/wt100_2026/0800_PEACHBEARD.png
800,YUDA,,,False,0545,https://onepiecewt100-2026.com/assets/faces-84x84/0545.png,polls/wt100_2026/0800_YUDA.png
806,BEAN-WASHING HAG,,,False,1235,https://onepiecewt100-2026.com/assets/faces-84x84/1235.png,polls/wt100_2026/0806_BEAN_WASHING_HAG.png
806,DUMAS FAYES,,,False,0661,https://onepiecewt100-2026.com/assets/faces-84x84/0661.png,polls/wt100_2026/0806_DUMAS_FAYES.png
806,QUINCY,,Quincy,False,1401,https://onepiecewt100-2026.com/assets/faces-84x84/1401.png,polls/wt100_2026/0806_QUINCY.png
806,SANSUKE OCTOPUS,,,False,1230,https://onepiecewt100-2026.com/assets/faces-84x84/1230.png,polls/wt100_2026/0806_SANSUKE_OCTOPUS.png
806,SHIMOTSUKI FURIKO,,,False,1434,https://onepiecewt100-2026.com/assets/faces-84x84/1434.png,polls/wt100_2026/0806_SHIMOTSUKI_FURIKO.png
806,CHARLOTTE JOCONDE,,Charlotte_Joconde,False,1066,https://onepiecewt100-2026.com/assets/faces-84x84/1066.png,polls/wt100_2026/0806_CHARLOTTE_JOCONDE.png
806,TILESTONE,,Tilestone,False,0381,https://onepiecewt100-2026.com/assets/faces-84x84/0381.png,polls/wt100_2026/0806_TILESTONE.png
806,BLUEMARINE,,Blumarine,False,1553,https://onepiecewt100-2026.com/assets/faces-84x84/1553.png,polls/wt100_2026/0806_BLUEMARINE.png
806,LILY,,Lily,True,0237,https://onepiecewt100-2026.com/assets/faces-84x84/0237.png,polls/wt100_2026/0806_LILY.png
815,KASHIGAMI'S OFFSPRING,,,False,0322,https://onepiecewt100-2026.com/assets/faces-84x84/0322.png,polls/wt100_2026/0815_KASHIGAMI_S_OFFSPRING.png
815,FEN BOCK THE GOURD,,,False,0792,https://onepiecewt100-2026.com/assets/faces-84x84/0792.png,polls/wt100_2026/0815_FEN_BOCK_THE_GOURD.png
815,McKINLEY,,McKinley,False,0282,https://onepiecewt100-2026.com/assets/faces-84x84/0282.png,polls/wt100_2026/0815_McKINLEY.png
815,MAYNARD (CAPMAN),,Maynard,False,0826,https://onepiecewt100-2026.com/assets/faces-84x84/0826.png,polls/wt100_2026/0815_MAYNARD_CAPMAN.png
815,YAMAKAJI,,Yamakaji,False,0434,https://onepiecewt100-2026.com/assets/faces-84x84/0434.png,polls/wt100_2026/0815_YAMAKAJI.png
815,LASKY,,Laskey,False,0423,https://onepiecewt100-2026.com/assets/faces-84x84/0423.png,polls/wt100_2026/0815_LASKY.png
821,FROG-TOES RIBBITINI,,,False,1458,https://onepiecewt100-2026.com/assets/faces-84x84/1458.png,polls/wt100_2026/0821_FROG_TOES_RIBBITINI.png
821,DAISY,,Daisy,False,0550,https://onepiecewt100-2026.com/assets/faces-84x84/0550.png,polls/wt100_2026/0821_DAISY.png
821,BRAHM,,Barrel,False,0216,https://onepiecewt100-2026.com/assets/faces-84x84/0216.png,polls/wt100_2026/0821_BRAHM.png
821,MARIO,,Mario,False,0805,https://onepiecewt100-2026.com/assets/faces-84x84/0805.png,polls/wt100_2026/0821_MARIO.png
821,MOODY,,,False,0075,https://onepiecewt100-2026.com/assets/faces-84x84/0075.png,polls/wt100_2026/0821_MOODY.png
821,UK,,UK,False,1386,https://onepiecewt100-2026.com/assets/faces-84x84/1386.png,polls/wt100_2026/0821_UK.png
821,UNICORN,,,False,0988,https://onepiecewt100-2026.com/assets/faces-84x84/0988.png,polls/wt100_2026/0821_UNICORN.png
821,RECYCOLLIE,,,False,1438,https://onepiecewt100-2026.com/assets/faces-84x84/1438.png,polls/wt100_2026/0821_RECYCOLLIE.png
829,ICHIKA,,,False,0744,https://onepiecewt100-2026.com/assets/faces-84x84/0744.png,polls/wt100_2026/0829_ICHIKA.png
829,IPPONUME,,Ipponume,False,0118,https://onepiecewt100-2026.com/assets/faces-84x84/0118.png,polls/wt100_2026/0829_IPPONUME.png
829,JIGOKUKAMABUTA MEGATENPANCHIRO,,Jigokukamabuta_Megatenpanchiro,False,1241,https://onepiecewt100-2026.com/assets/faces-84x84/1241.png,polls/wt100_2026/0829_JIGOKUKAMABUTA_MEGATENPANCHIRO.png
829,ISLAND EATER,,Island_Eater,False,0149,https://onepiecewt100-2026.com/assets/faces-84x84/0149.png,polls/wt100_2026/0829_ISLAND_EATER.png
829,DECALVAN BROTHERS,,Decalvan_Brothers,False,0625,https://onepiecewt100-2026.com/assets/faces-84x84/0625.png,polls/wt100_2026/0829_DECALVAN_BROTHERS.png
829,PORKSWAGON,,,False,1004,https://onepiecewt100-2026.com/assets/faces-84x84/1004.png,polls/wt100_2026/0829_PORKSWAGON.png
829,BERRY GOOD,,,False,0436,https://onepiecewt100-2026.com/assets/faces-84x84/0436.png,polls/wt100_2026/0829_BERRY_GOOD.png
829,MATO,,Mato,False,1453,https://onepiecewt100-2026.com/assets/faces-84x84/1453.png,polls/wt100_2026/0829_MATO.png
829,MARIN,,Marin,False,0520,https://onepiecewt100-2026.com/assets/faces-84x84/0520.png,polls/wt100_2026/0829_MARIN.png
838,ACILIA,,Acilia,False,0840,https://onepiecewt100-2026.com/assets/faces-84x84/0840.png,polls/wt100_2026/0838_ACILIA.png
838,AGEHA WOMAN,,Ageha_Woman,False,1281,https://onepiecewt100-2026.com/assets/faces-84x84/1281.png,polls/wt100_2026/0838_AGEHA_WOMAN.png
838,SAPEE,,,False,0119,https://onepiecewt100-2026.com/assets/faces-84x84/0119.png,polls/wt100_2026/0838_SAPEE.png
838,GIOLLA,,Giolla,False,0857,https://onepiecewt100-2026.com/assets/faces-84x84/0857.png,polls/wt100_2026/0838_GIOLLA.png
838,SPECTOR,,Spector,False,0235,https://onepiecewt100-2026.com/assets/faces-84x84/0235.png,polls/wt100_2026/0838_SPECTOR.png
843,KINOKOBITO,,,False,0989,https://onepiecewt100-2026.com/assets/faces-84x84/0989.png,polls/wt100_2026/0843_KINOKOBITO.png
843,CHARLOTTE YUEN,,Charlotte_Yuen,False,1063,https://onepiecewt100-2026.com/assets/faces-84x84/1063.png,polls/wt100_2026/0843_CHARLOTTE_YUEN.png
843,Dr. TSUKIMI,,Tsukimi,False,0460,https://onepiecewt100-2026.com/assets/faces-84x84/0460.png,polls/wt100_2026/0843_Dr_TSUKIMI.png
843,SPRING OCTOPUS,,,False,1118,https://onepiecewt100-2026.com/assets/faces-84x84/1118.png,polls/wt100_2026/0843_SPRING_OCTOPUS.png
843,POMP,,Pomp,False,1387,https://onepiecewt100-2026.com/assets/faces-84x84/1387.png,polls/wt100_2026/0843_POMP.png
848,INO ICHIBAN-NO-SUKE,,Suke,False,1151,https://onepiecewt100-2026.com/assets/faces-84x84/1151.png,polls/wt100_2026/0848_INO_ICHIBAN_NO_SUKE.png
848,BLOCKHEAD,,,False,0377,https://onepiecewt100-2026.com/assets/faces-84x84/0377.png,polls/wt100_2026/0848_BLOCKHEAD.png
848,CARNE,,Carne,False,0082,https://onepiecewt100-2026.com/assets/faces-84x84/0082.png,polls/wt100_2026/0848_CARNE.png
848,COMPO,,Compo,False,1407,https://onepiecewt100-2026.com/assets/faces-84x84/1407.png,polls/wt100_2026/0848_COMPO.png
848,POTATO,,Potato,False,1485,https://onepiecewt100-2026.com/assets/faces-84x84/1485.png,polls/wt100_2026/0848_POTATO.png
848,UNIGARO,,Unigaro,False,0455,https://onepiecewt100-2026.com/assets/faces-84x84/0455.png,polls/wt100_2026/0848_UNIGARO.png
854,SEA BOAR,,Sea_Boar,False,0212,https://onepiecewt100-2026.com/assets/faces-84x84/0212.png,polls/wt100_2026/0854_SEA_BOAR.png
854,EMMA,,Emma,False,1405,https://onepiecewt100-2026.com/assets/faces-84x84/1405.png,polls/wt100_2026/0854_EMMA.png
854,STALKER,,Stalker,False,0564,https://onepiecewt100-2026.com/assets/faces-84x84/0564.png,polls/wt100_2026/0854_STALKER.png
854,X. BARRELS,,Barrel,True,0896,https://onepiecewt100-2026.com/assets/faces-84x84/0896.png,polls/wt100_2026/0854_X_BARRELS.png
854,CRESCENT-MOON GARY,,,False,1076,https://onepiecewt100-2026.com/assets/faces-84x84/1076.png,polls/wt100_2026/0854_CRESCENT_MOON_GARY.png
854,EVIL HERON,,,False,0184,https://onepiecewt100-2026.com/assets/faces-84x84/0184.png,polls/wt100_2026/0854_EVIL_HERON.png
860,UWESHALL NOTPASS,,,False,0598,https://onepiecewt100-2026.com/assets/faces-84x84/0598.png,polls/wt100_2026/0860_UWESHALL_NOTPASS.png
860,USHIANO,,Ushiano,False,1463,https://onepiecewt100-2026.com/assets/faces-84x84/1463.png,polls/wt100_2026/0860_USHIANO.png
860,KARIN,,Karin,False,1527,https://onepiecewt100-2026.com/assets/faces-84x84/1527.png,polls/wt100_2026/0860_KARIN.png
860,SPIDER MOUSE,,,False,0476,https://onepiecewt100-2026.com/assets/faces-84x84/0476.png,polls/wt100_2026/0860_SPIDER_MOUSE.png
860,TART TANKS,,,False,1039,https://onepiecewt100-2026.com/assets/faces-84x84/1039.png,polls/wt100_2026/0860_TART_TANKS.png
860,DELACUAJI,,Delacuaji,False,0629,https://onepiecewt100-2026.com/assets/faces-84x84/0629.png,polls/wt100_2026/0860_DELACUAJI.png
860,NEZUMI,,Nezumi,False,0092,https://onepiecewt100-2026.com/assets/faces-84x84/0092.png,polls/wt100_2026/0860_NEZUMI.png
860,BIAN,,Bian,False,0865,https://onepiecewt100-2026.com/assets/faces-84x84/0865.png,polls/wt100_2026/0860_BIAN.png
860,BOBBY FUNK,,Bobby_Funk,False,0816,https://onepiecewt100-2026.com/assets/faces-84x84/0816.png,polls/wt100_2026/0860_BOBBY_FUNK.png
860,YONKA,,,False,0747,https://onepiecewt100-2026.com/assets/faces-84x84/0747.png,polls/wt100_2026/0860_YONKA.png
870,GUMMER (Anthropomorphized Bag),,,False,1410,https://onepiecewt100-2026.com/assets/faces-84x84/1410.png,polls/wt100_2026/0870_GUMMER_Anthropomorphized_Bag.png
870,KINDERELLA,,Kinderella,False,0301,https://onepiecewt100-2026.com/assets/faces-84x84/0301.png,polls/wt100_2026/0870_KINDERELLA.png
870,CHARLOTTE GALA,,,False,0977,https://onepiecewt100-2026.com/assets/faces-84x84/0977.png,polls/wt100_2026/0870_CHARLOTTE_GALA.png
870,CHARLOTTE MOBILE,,Charlotte_Mobile,False,1019,https://onepiecewt100-2026.com/assets/faces-84x84/1019.png,polls/wt100_2026/0870_CHARLOTTE_MOBILE.png
870,HOUSE,,House,False,1395,https://onepiecewt100-2026.com/assets/faces-84x84/1395.png,polls/wt100_2026/0870_HOUSE.png
875,HIPPO GENTLEMAN,,Hippo_Gentleman,False,0479,https://onepiecewt100-2026.com/assets/faces-84x84/0479.png,polls/wt100_2026/0875_HIPPO_GENTLEMAN.png
875,STAYA LIVE,,,False,0901,https://onepiecewt100-2026.com/assets/faces-84x84/0901.png,polls/wt100_2026/0875_STAYA_LIVE.png
875,CHOME,,Chome,False,1218,https://onepiecewt100-2026.com/assets/faces-84x84/1218.png,polls/wt100_2026/0875_CHOME.png
875,POPPY,,Poppy,False,0543,https://onepiecewt100-2026.com/assets/faces-84x84/0543.png,polls/wt100_2026/0875_POPPY.png
875,MIZUUTA MAWARITOSKY,,Mizuta_Mawaritosuki,False,0486,https://onepiecewt100-2026.com/assets/faces-84x84/0486.png,polls/wt100_2026/0875_MIZUUTA_MAWARITOSKY.png
880,SANDORA CATFISH,,,False,0203,https://onepiecewt100-2026.com/assets/faces-84x84/0203.png,polls/wt100_2026/0880_SANDORA_CATFISH.png
880,CHARLOTTE CITRON,,Charlotte_Citron,False,1049,https://onepiecewt100-2026.com/assets/faces-84x84/1049.png,polls/wt100_2026/0880_CHARLOTTE_CITRON.png
880,DAIGIN,,Daigin,False,0578,https://onepiecewt100-2026.com/assets/faces-84x84/0578.png,polls/wt100_2026/0880_DAIGIN.png
880,DIESEL,,Diesel,False,0992,https://onepiecewt100-2026.com/assets/faces-84x84/0992.png,polls/wt100_2026/0880_DIESEL.png
880,DRAUGR (SLEEPTID),,,False,1531,https://onepiecewt100-2026.com/assets/faces-84x84/1531.png,polls/wt100_2026/0880_DRAUGR_SLEEPTID.png
880,BIG BUN,,,False,0345,https://onepiecewt100-2026.com/assets/faces-84x84/0345.png,polls/wt100_2026/0880_BIG_BUN.png
886,ESTA,,Esta,False,0859,https://onepiecewt100-2026.com/assets/faces-84x84/0859.png,polls/wt100_2026/0886_ESTA.png
886,OCHO,,,False,1262,https://onepiecewt100-2026.com/assets/faces-84x84/1262.png,polls/wt100_2026/0886_OCHO.png
886,SEAGEANT COSMO,,Cosmo,False,0446,https://onepiecewt100-2026.com/assets/faces-84x84/0446.png,polls/wt100_2026/0886_SEAGEANT_COSMO.png
886,CORIBOU,,Coribou,False,0687,https://onepiecewt100-2026.com/assets/faces-84x84/0687.png,polls/wt100_2026/0886_CORIBOU.png
886,SANKA,,,False,0746,https://onepiecewt100-2026.com/assets/faces-84x84/0746.png,polls/wt100_2026/0886_SANKA.png
886,PACIFISTA POLICE,,,False,1439,https://onepiecewt100-2026.com/assets/faces-84x84/1439.png,polls/wt100_2026/0886_PACIFISTA_POLICE.png
886,HUSTLE,,Hustle,False,0088,https://onepiecewt100-2026.com/assets/faces-84x84/0088.png,polls/wt100_2026/0886_HUSTLE.png
886,BINGOH,,Bingo,False,1195,https://onepiecewt100-2026.com/assets/faces-84x84/1195.png,polls/wt100_2026/0886_BINGOH.png
894,A.O.,,A_O,False,0628,https://onepiecewt100-2026.com/assets/faces-84x84/0628.png,polls/wt100_2026/0894_A_O.png
894,ACCELLEGATOR,,,False,0202,https://onepiecewt100-2026.com/assets/faces-84x84/0202.png,polls/wt100_2026/0894_ACCELLEGATOR.png
894,CARMEL (MOTHER),,Carmel,False,1026,https://onepiecewt100-2026.com/assets/faces-84x84/1026.png,polls/wt100_2026/0894_CARMEL_MOTHER.png
894,CHARLOTTE EFFILEE,,Charlotte_Effilée,False,1024,https://onepiecewt100-2026.com/assets/faces-84x84/1024.png,polls/wt100_2026/0894_CHARLOTTE_EFFILEE.png
894,PACIFISTA MARK III,,,False,1450,https://onepiecewt100-2026.com/assets/faces-84x84/1450.png,polls/wt100_2026/0894_PACIFISTA_MARK_III.png
894,BUBBLEGUM,,Bubblegum,False,1388,https://onepiecewt100-2026.com/assets/faces-84x84/1388.png,polls/wt100_2026/0894_BUBBLEGUM.png
894,HIMURO,,Himuro,False,1251,https://onepiecewt100-2026.com/assets/faces-84x84/1251.png,polls/wt100_2026/0894_HIMURO.png
894,HUMANDRILL,,,False,0664,https://onepiecewt100-2026.com/assets/faces-84x84/0664.png,polls/wt100_2026/0894_HUMANDRILL.png
894,POKER,,Poker,False,1363,https://onepiecewt100-2026.com/assets/faces-84x84/1363.png,polls/wt100_2026/0894_POKER.png
894,MOUJI,,,False,0890,https://onepiecewt100-2026.com/assets/faces-84x84/0890.png,polls/wt100_2026/0894_MOUJI.png
894,YOMO,,Yomo,False,0916,https://onepiecewt100-2026.com/assets/faces-84x84/0916.png,polls/wt100_2026/0894_YOMO.png
894,RISKY BROTHERS,,Risky_Brothers,False,0472,https://onepiecewt100-2026.com/assets/faces-84x84/0472.png,polls/wt100_2026/0894_RISKY_BROTHERS.png
894,RIRIKA,,Ririka,False,0036,https://onepiecewt100-2026.com/assets/faces-84x84/0036.png,polls/wt100_2026/0894_RIRIKA.png
907,"""IRON BOY"" SCOTCH",,Scotch,True,0671,https://onepiecewt100-2026.com/assets/faces-84x84/0671.png,polls/wt100_2026/0907_IRON_BOY_SCOTCH.png
907,MINISTER OF THE LEFT,,Minister_of_the_Left,False,0730,https://onepiecewt100-2026.com/assets/faces-84x84/0730.png,polls/wt100_2026/0907_MINISTER_OF_THE_LEFT.png
907,CHARLOTTE PANNA,,Charlotte_Panna,False,1070,https://onepiecewt100-2026.com/assets/faces-84x84/1070.png,polls/wt100_2026/0907_CHARLOTTE_PANNA.png
907,JACKSON BURNER,,,False,1326,https://onepiecewt100-2026.com/assets/faces-84x84/1326.png,polls/wt100_2026/0907_JACKSON_BURNER.png
907,DARUMA,,Daruma,False,0723,https://onepiecewt100-2026.com/assets/faces-84x84/0723.png,polls/wt100_2026/0907_DARUMA.png
907,HOTOTOGISU,,Hototogisu,False,0897,https://onepiecewt100-2026.com/assets/faces-84x84/0897.png,polls/wt100_2026/0907_HOTOTOGISU.png
907,SAINT ROSWARD ROSWARD,,Rosward_Rosward,False,0499,https://onepiecewt100-2026.com/assets/faces-84x84/0499.png,polls/wt100_2026/0907_SAINT_ROSWARD_ROSWARD.png
914,HEERCOMES DASUN,,,False,0481,https://onepiecewt100-2026.com/assets/faces-84x84/0481.png,polls/wt100_2026/0914_HEERCOMES_DASUN.png
914,ALPACA-MAN,,Alpacaman,False,1226,https://onepiecewt100-2026.com/assets/faces-84x84/1226.png,polls/wt100_2026/0914_ALPACA_MAN.png
914,VERREE FINEWORK,,,False,0365,https://onepiecewt100-2026.com/assets/faces-84x84/0365.png,polls/wt100_2026/0914_VERREE_FINEWORK.png
914,COLUMBUS,,Columbus,False,1092,https://onepiecewt100-2026.com/assets/faces-84x84/1092.png,polls/wt100_2026/0914_COLUMBUS.png
914,CHARLOTTE MARBLE,,Charlotte_Marble,False,1061,https://onepiecewt100-2026.com/assets/faces-84x84/1061.png,polls/wt100_2026/0914_CHARLOTTE_MARBLE.png
914,CHABO,,Chabo,False,0095,https://onepiecewt100-2026.com/assets/faces-84x84/0095.png,polls/wt100_2026/0914_CHABO.png
914,TERRY,,Terry,False,0244,https://onepiecewt100-2026.com/assets/faces-84x84/0244.png,polls/wt100_2026/0914_TERRY.png
914,HATSUME,,Hatsume,False,1252,https://onepiecewt100-2026.com/assets/faces-84x84/1252.png,polls/wt100_2026/0914_HATSUME.png
914,BABANUKI,,Babanuki,False,1229,https://onepiecewt100-2026.com/assets/faces-84x84/1229.png,polls/wt100_2026/0914_BABANUKI.png
914,HIHIMARU,,Hihimaru,False,1120,https://onepiecewt100-2026.com/assets/faces-84x84/1120.png,polls/wt100_2026/0914_HIHIMARU.png
914,MOUNTAIN RICKY,,Mountain_Ricky,False,0346,https://onepiecewt100-2026.com/assets/faces-84x84/0346.png,polls/wt100_2026/0914_MOUNTAIN_RICKY.png
914,SAYIN GOABIRDS,,,False,0562,https://onepiecewt100-2026.com/assets/faces-84x84/0562.png,polls/wt100_2026/0914_SAYIN_GOABIRDS.png
914,MARIA NAPOLE,,Maria_Napole,False,0771,https://onepiecewt100-2026.com/assets/faces-84x84/0771.png,polls/wt100_2026/0914_MARIA_NAPOLE.png
914,Mr. BEANS,,Mr._Beans,False,0133,https://onepiecewt100-2026.com/assets/faces-84x84/0133.png,polls/wt100_2026/0914_Mr_BEANS.png
914,MINORHINOCEROS,,Minorhinoceros,False,0584,https://onepiecewt100-2026.com/assets/faces-84x84/0584.png,polls/wt100_2026/0914_MINORHINOCEROS.png
914,MILLE PINE,,Millet_Pine,False,1310,https://onepiecewt100-2026.com/assets/faces-84x84/1310.png,polls/wt100_2026/0914_MILLE_PINE.png
930,GABURU,,Gaburu,False,0807,https://onepiecewt100-2026.com/assets/faces-84x84/0807.png,polls/wt100_2026/0930_GABURU.png
930,THALASSA LUCAS,,Thalassa_Lucas,False,0167,https://onepiecewt100-2026.com/assets/faces-84x84/0167.png,polls/wt100_2026/0930_THALASSA_LUCAS.png
930,NEEDA HAND,,,False,0903,https://onepiecewt100-2026.com/assets/faces-84x84/0903.png,polls/wt100_2026/0930_NEEDA_HAND.png
930,DOGYA,,Dogya,False,0603,https://onepiecewt100-2026.com/assets/faces-84x84/0603.png,polls/wt100_2026/0930_DOGYA.png
930,Dr. HONNAH,,,False,0318,https://onepiecewt100-2026.com/assets/faces-84x84/0318.png,polls/wt100_2026/0930_Dr_HONNAH.png
930,BLUEGRASS,,Bluegrass,False,1475,https://onepiecewt100-2026.com/assets/faces-84x84/1475.png,polls/wt100_2026/0930_BLUEGRASS.png
930,MOSH,,Mosh,False,1397,https://onepiecewt100-2026.com/assets/faces-84x84/1397.png,polls/wt100_2026/0930_MOSH.png
930,MOROLLON,,,False,1089,https://onepiecewt100-2026.com/assets/faces-84x84/1089.png,polls/wt100_2026/0930_MOROLLON.png
930,ARMORED STONEFISH,,,False,0940,https://onepiecewt100-2026.com/assets/faces-84x84/0940.png,polls/wt100_2026/0930_ARMORED_STONEFISH.png
930,RABIAN,,Rabiyan,False,0945,https://onepiecewt100-2026.com/assets/faces-84x84/0945.png,polls/wt100_2026/0930_RABIAN.png
940,ADELLE,,Adele,False,0736,https://onepiecewt100-2026.com/assets/faces-84x84/0736.png,polls/wt100_2026/0940_ADELLE.png
940,ARROW,,Barrel,True,0213,https://onepiecewt100-2026.com/assets/faces-84x84/0213.png,polls/wt100_2026/0940_ARROW.png
940,EPOIDA,,Epoida,False,0633,https://onepiecewt100-2026.com/assets/faces-84x84/0633.png,polls/wt100_2026/0940_EPOIDA.png
940,GYOGYO,,Gyogyo,False,1486,https://onepiecewt100-2026.com/assets/faces-84x84/1486.png,polls/wt100_2026/0940_GYOGYO.png
940,KUMADORI YAMANBAKO,,,False,1559,https://onepiecewt100-2026.com/assets/faces-84x84/1559.png,polls/wt100_2026/0940_KUMADORI_YAMANBAKO.png
940,CLAPP,,Clapp,False,1479,https://onepiecewt100-2026.com/assets/faces-84x84/1479.png,polls/wt100_2026/0940_CLAPP.png
940,CHARLOTTE HACHEE,,Charlotte_Hachée,False,1565,https://onepiecewt100-2026.com/assets/faces-84x84/1565.png,polls/wt100_2026/0940_CHARLOTTE_HACHEE.png
940,JIRON,,Jiron,False,1465,https://onepiecewt100-2026.com/assets/faces-84x84/1465.png,polls/wt100_2026/0940_JIRON.png
940,DRUG PECLO,,Drug_Peclo,False,1007,https://onepiecewt100-2026.com/assets/faces-84x84/1007.png,polls/wt100_2026/0940_DRUG_PECLO.png
940,TORI,,Tori,False,1170,https://onepiecewt100-2026.com/assets/faces-84x84/1170.png,polls/wt100_2026/0940_TORI.png
940,NITRO,,Nitro,False,0944,https://onepiecewt100-2026.com/assets/faces-84x84/0944.png,polls/wt100_2026/0940_NITRO.png
940,FUKUROKUJU,,Fukurokuju,False,1223,https://onepiecewt100-2026.com/assets/faces-84x84/1223.png,polls/wt100_2026/0940_FUKUROKUJU.png
940,BRISCOLA,,Briscola,False,1354,https://onepiecewt100-2026.com/assets/faces-84x84/1354.png,polls/wt100_2026/0940_BRISCOLA.png
940,HERA,,Hera,False,1377,https://onepiecewt100-2026.com/assets/faces-84x84/1377.png,polls/wt100_2026/0940_HERA.png
940,MIZUUTA MADAISKY,,Mizuta_Madaisuki,False,0485,https://onepiecewt100-2026.com/assets/faces-84x84/0485.png,polls/wt100_2026/0940_MIZUUTA_MADAISKY.png
955,UKKARI TSURUBE,,Tsurube,False,1329,https://onepiecewt100-2026.com/assets/faces-84x84/1329.png,polls/wt100_2026/0955_UKKARI_TSURUBE.png
955,KASA,,Kasa,False,0670,https://onepiecewt100-2026.com/assets/faces-84x84/0670.png,polls/wt100_2026/0955_KASA.png
955,KIKYO,,Kikyo,False,0540,https://onepiecewt100-2026.com/assets/faces-84x84/0540.png,polls/wt100_2026/0955_KIKYO.png
955,KUKAI,,Kukai,False,0604,https://onepiecewt100-2026.com/assets/faces-84x84/0604.png,polls/wt100_2026/0955_KUKAI.png
955,COFFEE MONKEYS,,,False,0528,https://onepiecewt100-2026.com/assets/faces-84x84/0528.png,polls/wt100_2026/0955_COFFEE_MONKEYS.png
955,GORILLA,,Gorilla,True,0672,https://onepiecewt100-2026.com/assets/faces-84x84/0672.png,polls/wt100_2026/0955_GORILLA.png
955,SHANDIA CHIEF,,Shandia_Chief,False,0309,https://onepiecewt100-2026.com/assets/faces-84x84/0309.png,polls/wt100_2026/0955_SHANDIA_CHIEF.png
955,DAMASK,,Damask,False,0838,https://onepiecewt100-2026.com/assets/faces-84x84/0838.png,polls/wt100_2026/0955_DAMASK.png
955,NORIKO,,Noriko,False,1237,https://onepiecewt100-2026.com/assets/faces-84x84/1237.png,polls/wt100_2026/0955_NORIKO.png
955,BUSHON,,Bushon,False,0388,https://onepiecewt100-2026.com/assets/faces-84x84/0388.png,polls/wt100_2026/0955_BUSHON.png
955,MARIE,,Marie,False,0518,https://onepiecewt100-2026.com/assets/faces-84x84/0518.png,polls/wt100_2026/0955_MARIE.png
955,MISHININ CASHABLE,,,False,0358,https://onepiecewt100-2026.com/assets/faces-84x84/0358.png,polls/wt100_2026/0955_MISHININ_CASHABLE.png
955,MOQUECA,,Moqueca,False,1093,https://onepiecewt100-2026.com/assets/faces-84x84/1093.png,polls/wt100_2026/0955_MOQUECA.png
955,YAMENAHARE,,Yamenahare,False,0445,https://onepiecewt100-2026.com/assets/faces-84x84/0445.png,polls/wt100_2026/0955_YAMENAHARE.png
955,DREAM KOI,,,False,1119,https://onepiecewt100-2026.com/assets/faces-84x84/1119.png,polls/wt100_2026/0955_DREAM_KOI.png
955,SHARKODILE,,,False,1130,https://onepiecewt100-2026.com/assets/faces-84x84/1130.png,polls/wt100_2026/0955_SHARKODILE.png
971,GYOLL,,,False,0024,https://onepiecewt100-2026.com/assets/faces-84x84/0024.png,polls/wt100_2026/0971_GYOLL.png
971,CHARLOTTE NUTMEG,,,False,1056,https://onepiecewt100-2026.com/assets/faces-84x84/1056.png,polls/wt100_2026/0971_CHARLOTTE_NUTMEG.png
971,CHARLOTTE NORMANDE,,Charlotte_Normande,False,0983,https://onepiecewt100-2026.com/assets/faces-84x84/0983.png,polls/wt100_2026/0971_CHARLOTTE_NORMANDE.png
971,JAGUAR,,Jaguar,False,1400,https://onepiecewt100-2026.com/assets/faces-84x84/1400.png,polls/wt100_2026/0971_JAGUAR.png
971,SAINT DONQUIXOTE SHIVERCALERO,,Donquixote_Shivercalero,False,0763,https://onepiecewt100-2026.com/assets/faces-84x84/0763.png,polls/wt100_2026/0971_SAINT_DONQUIXOTE_SHIVERCALERO.png
971,PANDORA,,Pandora,False,1031,https://onepiecewt100-2026.com/assets/faces-84x84/1031.png,polls/wt100_2026/0971_PANDORA.png
971,BEE-GIRL,,Beegirl,False,1337,https://onepiecewt100-2026.com/assets/faces-84x84/1337.png,polls/wt100_2026/0971_BEE_GIRL.png
971,BOMBA,,Bomba,False,0849,https://onepiecewt100-2026.com/assets/faces-84x84/0849.png,polls/wt100_2026/0971_BOMBA.png
